"Bunnelby","https://static.wikia.nocookie.net/espokemon/images/9/9c/Bunnelby.png/revision/latest/scale-to-width-down/260?cb=20130809143000","Tipo normal","","Recogida","Carrillo","Bunnelby es un Pokémon de tipo normal introducido en la sexta generación."
"Burmy","https://static.wikia.nocookie.net/espokemon/images/9/9e/Burmy.png/revision/latest/scale-to-width-down/260?cb=20080715115517","Tipo bicho","","Mudar","","Burmy es un Pokémon de tipo bicho introducido en la cuarta generación."
"Butterfree","https://static.wikia.nocookie.net/espokemon/images/9/96/Butterfree.png/revision/latest/scale-to-width-down/350?cb=20160703192952","Tipo bicho","Tipo volador","Ojo compuesto","","Butterfree es un Pokémon tipo bicho/volador introducido en la primera generación. Es la evolución de Metapod. Es la contraparte de Beedrill."
"Buzzwole","https://static.wikia.nocookie.net/espokemon/images/e/e5/Buzzwole.png/revision/latest/scale-to-width-down/350?cb=20161119115338","Tipo bicho","Tipo lucha","Ultraimpulso","","Buzzwole es un ultraente que se asemeja a un mosquito antropomórfico de color rojo. Presenta un cuerpo muy fornido, con venas blancas que corren a través de su cuerpo. Su cabeza es pequeña y plana y tiene dos ojos negros. Posee una probóscide extremadamente alargada, que se dice que está hecho de un material indestructible y que es más duro que los diamantes. Se cree que puede utilizarla de forma ofensiva. Buzzwole presenta antenas con púas negras y de una coloración rojiza, se desplaza mediante cuatro apéndices articulados."
"Cacnea","https://static.wikia.nocookie.net/espokemon/images/1/14/Cacnea.png/revision/latest/scale-to-width-down/260?cb=20080910094432","Tipo planta","","Velo arena","","Cacnea es un Pokémon de tipo planta introducido en la tercera generación."
"Cacturne","https://static.wikia.nocookie.net/espokemon/images/e/ec/Cacturne.png/revision/latest/scale-to-width-down/350?cb=20170615201824","Tipo planta","Tipo siniestro","Velo arena","","Cacturne es un Pokémon de tipo planta/siniestro de la tercera generación. Es la evolución de Cacnea."
"Calyrex","https://static.wikia.nocookie.net/espokemon/images/2/2e/Calyrex.png/revision/latest/scale-to-width-down/350?cb=20200918125511","Tipo planta","Tipo psíquico","Nerviosismo","","Calyrex es un Pokémon mamífero bípedo que se parece a una liebre. Su cuerpo principal es de color gris claro con un torso redondo, y tiene largas patas blancas sin dedos visibles. Sus brazos también son cortos con puntas blancas y sin dedos visibles. Calyrex también tiene cuatro orejas largas con puntas blancas que sostienen su gran cerebro, alrededor de su cuello hay rasgos más pequeños similares a su cerebro, con el más pequeño al frente y el más grande en la parte de atrás. Su cara alargada tiene una parte inferior blanca, ojos morados medio cerrados y una nariz triangular negra. También tiene cuatro alas violetas parecidas a insectos, que emite ligeramente la impresión de una capa real."
"Calyrex Jinete Espectral","https://static.wikia.nocookie.net/espokemon/images/d/d6/Calyrex_Jinete_Espectral.png/revision/latest/scale-to-width-down/350?cb=20210831145559","Tipo psíquico","Tipo fantasma","","","Es la contraparte de Calyrex Jinete Glacial."
"Calyrex Jinete Glacial","https://static.wikia.nocookie.net/espokemon/images/9/93/Calyrex_Jinete_Glacial.png/revision/latest/scale-to-width-down/350?cb=20210831145119","Tipo psíquico","Tipo hielo","","","Es la contraparte de Calyrex Jinete Espectral."
"Camerupt","https://static.wikia.nocookie.net/espokemon/images/a/a6/Camerupt.png/revision/latest/scale-to-width-down/350?cb=20141123211029","Tipo fuego","Tipo tierra","Escudo magma","Roca sólida","Su nombre proviene de la unión de palabras camel (camello en inglés) y erupt (erupción en inglés)."
"Carbink","https://static.wikia.nocookie.net/espokemon/images/1/1d/Carbink.png/revision/latest/scale-to-width-down/350?cb=20170615201935","Tipo roca","Tipo hada","Cuerpo puro","","Carbink es un Pokémon de tipo roca/hada introducido en la sexta generación."
"Carkol","https://static.wikia.nocookie.net/espokemon/images/0/09/Carkol.png/revision/latest/scale-to-width-down/350?cb=20200201201049","Tipo roca","Tipo fuego","Combustible","Cuerpo llama","Este Pokémon está basado en una camioneta minera con el carbón recogido de las cuevas. Forma carbón en el interior de su cuerpo. Los antiguos habitantes de Galar lo aprovechaban para sus labores diarias. Gira las patas a gran velocidad para correr a unos 30 km/h. Emite llamas a una temperatura de 1000 °C."
"Carnivine","https://static.wikia.nocookie.net/espokemon/images/f/f3/Carnivine.png/revision/latest/scale-to-width-down/260?cb=20080911162636","Tipo planta","","Levitación","","Su nombre viene de las palabras en inglés carnivore (carnívoro) y vine (enredadera o planta trepadora)."
"Carracosta","https://static.wikia.nocookie.net/espokemon/images/9/91/Carracosta.png/revision/latest/scale-to-width-down/260?cb=20110111025147","Tipo agua","Tipo roca","Roca sólida","Robustez","Carracosta es un Pokémon de tipo agua/roca perteneciente a la quinta generación. Es uno de los Pokémon fósiles. Es la evolución de Tirtouga."
"Carvanha","https://static.wikia.nocookie.net/espokemon/images/f/fe/Carvanha.png/revision/latest/scale-to-width-down/350?cb=20170615202114","Tipo agua","Tipo siniestro","Piel tosca","","Carvanha es un Pokémon de tipo agua/siniestro introducido en la tercera generación."
"Cascoon","https://static.wikia.nocookie.net/espokemon/images/7/7c/Cascoon.png/revision/latest/scale-to-width-down/260?cb=20080910094532","Tipo bicho","","Mudar","","Cascoon es un Pokémon de tipo bicho introducido en la tercera generación. Es una de las evoluciones posibles de Wurmple. Es la contraparte de Silcoon."
"Castform","https://static.wikia.nocookie.net/espokemon/images/d/df/Castform.png/revision/latest/scale-to-width-down/350?cb=20170615202237","Tipo normal","","Predicción","","Castform es un Pokémon de tipo normal introducido en la tercera generación. Este está relacionado con el clima."
"Caterpie","https://static.wikia.nocookie.net/espokemon/images/0/05/Caterpie.png/revision/latest/scale-to-width-down/350?cb=20170615202446","Tipo bicho","","Polvo escudo","","Caterpie es un Pokémon de tipo bicho introducido en la primera generación. Es la contraparte de Weedle."
"Celebi","https://static.wikia.nocookie.net/espokemon/images/e/e4/Celebi.png/revision/latest/scale-to-width-down/350?cb=20141012193327","Tipo psíquico","Tipo planta","Cura natural","","Celebi es un Pokémon singular de tipo psíquico/planta introducido en la segunda generación."
"Celesteela","https://static.wikia.nocookie.net/espokemon/images/c/c3/Celesteela.png/revision/latest/scale-to-width-down/350?cb=20161206173816","Tipo acero","Tipo volador","Ultraimpulso","","Su apariencia alude a una clara influencia oriental. Bajo la forma de un cohete, Celesteela muestra ecos de la estética japonesa y de su base creadora: la princesa Kaguya. Del célebre personaje recoge la importancia de la aparición de las cañas de bambú (Kaguya nace de un tallo de bambú) y el tocado y kimono ""a la japonesa"". También recibe influencia de la sonda japonesa SELENE, la cual era llamada también por el nombre de Kaguya."
"Centiskorch","https://static.wikia.nocookie.net/espokemon/images/7/74/Centiskorch.png/revision/latest/scale-to-width-down/350?cb=20200917183447","Tipo fuego","Tipo bicho","Absorbe fuego","Humo blanco","Parece estar basado en una escolopendra gigante. Por su parte, su forma Gigamax se asemeja al ōmukade, un yōkai ciempiés enorme con rasgos de dragón oriental."
"Chandelure","https://static.wikia.nocookie.net/espokemon/images/9/90/Chandelure.png/revision/latest/scale-to-width-down/350?cb=20170615202708","Tipo fantasma","Tipo fuego","Absorbe fuego","Cuerpo llama","Chandelure es un Pokémon de tipo fantasma/fuego introducido en la quinta generación. Es la forma evolucionada de Lampent."
"Chansey","https://static.wikia.nocookie.net/espokemon/images/2/2b/Chansey.png/revision/latest/scale-to-width-down/350?cb=20170615202929","Tipo normal","","Cura natural","Dicha","Chansey es un Pokémon de tipo normal introducido en la primera generación. A partir de la cuarta generación evoluciona de Happiny."
"Charizard","https://static.wikia.nocookie.net/espokemon/images/9/95/Charizard.png/revision/latest/scale-to-width-down/350?cb=20180325003352","Tipo fuego","Tipo volador","Mar llamas","","Charizard es un Pokémon de tipo fuego/volador, introducido en la primera generación. Es la evolución de Charmeleon y, a partir de la sexta generación, puede megaevolucionar en Mega-Charizard X o en Mega-Charizard Y. En la Octava generación puede realizar Gigamax y transformarse en Charizard Gigamax."
"","https://static.wikia.nocookie.net/espokemon/images/9/95/Charizard.png/revision/latest/scale-to-width-down/350?cb=20180325003352","","","","",""
"Charjabug","https://static.wikia.nocookie.net/espokemon/images/2/2e/Charjabug.png/revision/latest/scale-to-width-down/350?cb=20160701140340","Tipo bicho","Tipo eléctrico","Batería","","Charjabug está basado en una mezcla de una pupa de escarabajo, un autobús y una batería."
"Charmander","https://static.wikia.nocookie.net/espokemon/images/5/56/Charmander.png/revision/latest/scale-to-width-down/260?cb=20140207202456","Tipo fuego","","Mar llamas","","Charmander es un Pokémon de tipo fuego introducido en la primera generación. Es uno de los Pokémon iniciales que pueden elegir los entrenadores que empiezan su aventura en la región Kanto, junto a Bulbasaur y Squirtle, excepto en Pokémon Amarillo y Pokémon: Let's Go, Pikachu! y Pokémon: Let's Go, Eevee!"
"Charmeleon","https://static.wikia.nocookie.net/espokemon/images/f/fb/Charmeleon.png/revision/latest/scale-to-width-down/260?cb=20140207202536","Tipo fuego","","Mar llamas","","Charmeleon es un Pokémon de tipo fuego introducido en la primera generación. Es la evolución de Charmander, uno de los Pokémon iniciales de los entrenadores que comienzan su aventura en la región de Kanto."
"Chatot","https://static.wikia.nocookie.net/espokemon/images/1/17/Chatot.png/revision/latest/scale-to-width-down/260?cb=20080911162700","Tipo normal","Tipo volador","Vista lince","Tumbos","Chatot es un Pokémon de tipo normal/volador introducido en la cuarta generación. Sus movimientos característicos son Cháchara y Confidencia. Destaca por su aparición en Pokémon Mundo Misterioso: Exploradores del Tiempo, Exploradores de la Oscuridad y Exploradores del cielo. Se caracteriza por cambiar de humor fácilmente. Es un Pokémon adelantado."
"Cherrim","https://static.wikia.nocookie.net/espokemon/images/7/77/Cherrim_soleado.png/revision/latest/scale-to-width-down/350?cb=20160604222136","Tipo planta","","Don floral","","Cherrim es un Pokémon de tipo planta introducido en la cuarta generación. Es la forma evolucionada de Cherubi, se caracteriza por su cambio en combate cuando se usa día soleado."
"Cherubi","https://static.wikia.nocookie.net/espokemon/images/7/74/Cherubi.png/revision/latest/scale-to-width-down/350?cb=20170615203710","Tipo planta","","Clorofila","","El nombre de Cherubi viene de la unión de cherry (cereza en inglés) y cherubic (angelical en inglés)"
"Chesnaught","https://static.wikia.nocookie.net/espokemon/images/6/60/Chesnaught.png/revision/latest/scale-to-width-down/260?cb=20140328151623","Tipo planta","Tipo lucha","Espesura","","Su nombre puede provenir de las palabras en inglés chestnut (castaña), dreadnought (acorazado) y knight (caballero)."
"Chespin","https://static.wikia.nocookie.net/espokemon/images/4/46/Chespin.png/revision/latest/scale-to-width-down/260?cb=20131014044853","Tipo planta","","Espesura","","Chespin es un Pokémon de tipo planta introducido en la sexta generación. Se trata de un Pokémon inicial que pueden elegir los entrenadores que comienzan su aventura en la región de Kalos, junto con Fennekin y Froakie."
"Chewtle","https://static.wikia.nocookie.net/espokemon/images/9/95/Chewtle.png/revision/latest/scale-to-width-down/300?cb=20200910150144","Tipo agua","","Mandíbula fuerte","Caparazón","Chewtle es un Pokémon parecido a una tortuga con una gran cabeza verde azulado más grande que su cuerpo. La parte superior de su caparazón es de un tono más oscuro de azul con un borde marrón, con una parte inferior de color marrón claro, similar a Squirtle y sus formas evolucionadas. Tiene lo que parece ser un solo dedo o garra en los extremos de cada pie. Chewtle tiene un bulbo naranja en cada una de sus mejillas, una lengua más oscura y un cuerno corto en la parte superior de la cabeza, que usa para aturdir a sus oponentes y abrirlos para atacar. Tiene un solo diente grande en la boca, que puede usar para morder con fuerza a los objetivos. Tiene un par de fosas nasales directamente encima de la boca, y un par de ojos pequeños con un borde negro directamente encima, con una sola ceja grande, lo que le da una apariencia casi enojada."
"Chikorita","https://static.wikia.nocookie.net/espokemon/images/4/4e/Chikorita.png/revision/latest/scale-to-width-down/260?cb=20140206203521","Tipo planta","","Espesura","","Chikorita es un Pokémon de tipo planta introducido en la segunda generación. Es uno de los tres Pokémon iniciales que se pueden elegir al comenzar la aventura en la región Johto, junto a Cyndaquil y Totodile."
"Chimchar","https://static.wikia.nocookie.net/espokemon/images/9/9f/Chimchar.png/revision/latest/scale-to-width-down/260?cb=20120927233211","Tipo fuego","","Mar llamas","","Chimchar es un Pokémon de tipo fuego introducido en la cuarta generación. Es uno de los Pokémon iniciales de la región Sinnoh, junto a Turtwig y Piplup."
"Chimecho","https://static.wikia.nocookie.net/espokemon/images/2/29/Chimecho.png/revision/latest/scale-to-width-down/350?cb=20170615204020","Tipo psíquico","","Levitación","","Chimecho es un Pokémon tipo psíquico introducido en la tercera generación. A partir de la cuarta generación es la evolución de Chingling."
